t,value
1572285344,47
1572285347,49
1572285350,53
1572285353,52
1572285356,50
1572285359,50
1572285362,49
1572285365,49
1572285368,49
1572285371,49
1572285374,49
1572285377,48
1572285380,48
1572285383,48
1572285386,48
1572285389,53
1572285392,52
1572285395,51
1572285398,50
1572285401,50
1572285404,49
1572285407,48
1572285410,49
1572285413,49
1572285416,47
1572285419,47
1572285422,47
1572285425,47
1572285428,51
1572285431,50
1572285434,50
1572285437,49
1572285440,49
1572285443,48
1572285446,48
1572285449,49
1572285452,49
1572285455,48
1572285458,47
1572285461,47
1572285464,47
1572285467,47
1572285470,52
1572285473,51
1572293136,52
1572293136,52
1572293136,51
1572293136,51
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293136,52
1572293137,52
1572293137,52
1572293137,52
1572293137,52
1572293137,52
1572293137,52
1572293137,52
1572293137,52
1572293137,52
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293137,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293138,53
1572293139,53
1572293139,53
1572293139,53
1572293139,53
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293139,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293140,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293141,54
1572293142,54
1572293142,54
1572293142,54
1572293142,54
1572293142,53
1572293142,53
1572293142,53
