t,value
1572282965,16800152
1572282968,16800152
1572282971,16800152
1572282974,16800152
1572282977,16800152
1572282980,16800152
1572282983,16800152
1572282986,16800152
1572282989,16800152
1572282992,16800152
1572282995,16800152
1572282998,16800152
1572283001,16800152
1572283004,16800152
1572283007,16800152
1572283010,16800152
1572283013,16800152
1572283016,16800152
1572283019,16800152
1572283022,16800152
1572283025,16800152
1572283028,16800152
1572283031,16800152
1572283034,16800152
1572283037,16800152
1572283040,16800152
1572283043,16800152
1572283046,16800152
1572283049,16800152
1572283052,16800152
1572283055,16800152
1572283058,16800152
1572283061,16800152
1572283064,16800152
1572283067,16800152
1572283070,16800152
1572283073,16800152
1572283076,16800152
1572283079,16800152
1572283082,16800152
1572283085,16800152
1572283088,16800152
1572283091,16800152
1572283094,16800152
1572283097,16800152
1572283100,16800152
1572283103,16800152
1572283106,16800152
1572283109,16800152
1572283112,16800152
1572283115,16800152
1572283118,16800152
1572283121,16800152
1572283124,16800152
1572283127,16800152
1572283130,16800152
1572283133,16800152
1572283136,16800152
1572283139,16800152
1572283142,16800152
1572283145,16800152
1572283148,16800632
1572283151,16800632
1572283154,16800632
1572283157,16800632
1572283160,16800632
1572283163,16800632
1572283166,16800632
1572283169,16800632
1572283172,16800632
1572283175,16800632
1572283178,16800632
1572283181,16800632
1572283184,16800632
1572283187,16800632
1572283190,16800632
1572283193,16800632
1572283196,16800632
1572283199,16800632
1572283202,16800632
1572283205,16800632
1572283208,16800632
1572283211,16800632
1572283214,16800632
1572283217,16800632
1572283220,16800632
1572283223,16800632
1572283226,16800632
1572283229,16800632
1572283232,16800632
1572283235,16800632
1572283238,16800632
1572283241,16800632
1572283244,16801096
1572283247,16801096
1572283250,16801096
1572283253,16801096
1572283256,16801096
1572283259,16801096
1572283262,16801096
1572283265,16801096
1572283268,16801096
1572283271,16801096
1572283274,16801096
1572283277,16801096
1572283280,16801096
1572283283,16801096
1572283286,16801096
1572283289,16801096
1572283292,16801096
1572283295,16801096
1572283298,16801096
1572283301,16801096
1572283304,16801096
1572283307,16801096
1572283310,16801096
1572283313,16801096
1572283316,16801096
1572283319,16801096
1572283322,16801096
1572283325,16801096
1572283328,16801096
1572283331,16801096
1572283334,16801096
1572283337,16801096
1572283340,16801096
1572283343,16801096
1572283346,16801096
1572283349,16801096
1572283352,16801096
1572283355,16801096
1572283358,16801096
1572283361,16801096
1572283364,16801096
1572283367,16801096
1572283370,16801096
1572283373,16801096
1572283376,16801096
1572283379,16801096
1572283382,16801096
1572283385,16807072
1572283388,16807072
1572283391,16807072
1572283394,16807072
1572283397,16807072
1572283400,16807072
1572283403,16807072
1572283406,16807072
1572283409,16807072
1572283412,16807072
1572283415,16812208
1572283418,16817848
1572283421,16843936
1572283424,16843936
1572283427,16843936
1572283430,16843936
1572283433,16845072
1572283436,16845072
1572283439,16845072
1572283442,16845072
1572283445,16846640
1572283448,16846640
1572283451,16846640
1572283454,16846640
1572283457,16846640
1572283460,16846640
1572283463,16846640
1572283466,16846640
1572283469,16846640
1572283472,16846640
1572283475,16846640
1572283478,16846640
1572283481,16846640
1572283484,16846640
1572283487,16846640
1572283490,16846640
1572283493,16846640
1572283496,16846640
1572283499,16846640
1572283502,16846640
1572283505,16846640
1572283508,16846640
1572283511,16846640
1572283514,16846640
1572283517,16846640
1572283520,16846640
1572283523,16846640
1572283526,16846640
1572283529,16846640
1572283532,16846640
1572283535,16846640
1572283538,16846640
1572283541,16846640
1572283544,16847672
1572283547,16847672
1572283550,16847672
1572283553,16847672
1572283556,16847672
1572283559,16847672
1572283562,16847672
1572283565,16847672
1572283568,16847672
1572283571,16847672
1572283574,16850472
1572283577,16850472
1572283580,16850472
1572283583,16912872
1572283586,16912872
1572283589,16912872
1572283592,16912872
1572283595,16912872
1572283598,16912872
1572283601,16912872
1572283604,16912872
1572283607,16959608
1572283610,16986608
1572283613,16986608
1572283616,16986608
1572283619,16986608
1572283622,16986608
1572283625,16986608
1572283628,16986608
1572283631,16986608
1572283634,16986608
1572283637,16986608
1572283640,16986608
1572283643,16986608
1572283646,16986608
1572283649,16986608
1572283652,16986608
1572283655,16986608
1572283658,16986608
1572283661,16986608
1572283664,16986608
1572283667,16986608
1572283670,16986608
1572283673,16994904
1572283676,16995960
1572283679,16995960
1572283682,16995960
1572283685,16995960
1572283688,16995960
1572283691,16995960
1572283694,16995960
1572283697,16995960
1572283700,16995960
1572283703,16995960
1572283706,16995960
1572283709,16995960
1572283712,16995960
1572283715,16995960
1572283718,16995960
1572283721,16995960
1572283724,16995960
1572283727,16995960
1572283730,16995960
1572283733,16995960
1572283736,16995960
1572283739,16995960
1572283742,16995960
1572283745,16995960
1572283748,16995960
1572283751,16995960
1572283754,16995960
1572283757,16995960
1572283760,16995960
1572283763,16995960
1572283766,16995960
1572283769,16995960
1572283772,16995960
1572283775,16995960
1572283778,16999816
1572283781,16999816
1572283784,16999816
1572283787,16999816
1572283790,17014848
1572283793,17014848
1572283796,17014848
1572283799,17085704
1572283802,17085704
1572283805,17085704
1572283808,17085704
1572283811,17085704
1572283814,17085704
1572283817,17085704
1572283820,17085704
1572283823,17085704
1572283826,17085704
1572283829,17085704
1572283832,17085704
1572283835,17085704
1572283838,17085704
1572283841,17085704
1572283844,17085704
1572283847,17085704
1572283850,17085704
1572283853,17085704
1572283856,17085704
1572283859,17085704
1572283862,17085704
1572283865,17085704
1572283868,17085704
1572283871,17085704
1572283874,17085704
1572283877,17085704
1572283880,17085704
1572283883,17085704
1572283886,17085704
1572283889,17085704
1572283892,17085704
1572283895,17085704
1572283898,17085704
1572283901,17085704
1572283904,17085704
1572283907,17085704
1572283910,17085704
1572283913,17085704
1572283916,17085704
1572283919,17085704
1572283922,17085704
1572283925,17085704
1572283928,17086240
1572283931,17086240
1572283934,17086240
1572283937,17086240
