t,value
1572284276,8
1572284279,8
1572284282,8
1572284285,8
1572284288,8
1572284291,8
1572284294,8
1572284297,8
1572284300,8
1572284303,8
1572284306,8
1572284309,8
1572284312,8
1572284315,8
1572284318,8
1572284321,8
1572284324,8
1572284327,8
1572284330,8
1572284333,8
1572284336,8
1572284339,8
1572284342,8
1572284345,8
1572284348,8
1572284351,8
1572284354,8
1572284357,8
1572284360,8
1572284363,8
1572284366,8
1572284369,8
1572284372,8
1572284375,8
1572284378,8
1572284381,8
1572284384,8
1572284387,8
1572284390,8
1572284393,8
1572284396,8
1572284399,8
1572284402,8
1572284405,8
1572284408,8
1572284411,8
1572284414,8
1572284417,8
1572284420,8
1572284423,8
1572284426,8
1572284429,8
1572284432,8
1572284435,8
1572284438,8
1572284441,8
1572284444,8
1572284447,8
1572284450,8
1572284453,8
1572284456,8
1572284459,8
1572284462,8
1572284465,8
1572284468,8
1572284471,8
1572284474,8
1572284477,8
1572284480,8
1572284483,8
1572284486,8
1572284489,8
1572284492,8
1572284495,8
1572284498,8
1572284501,8
1572284504,8
1572284507,8
1572284510,8
1572284513,8
1572284516,8
1572284519,8
1572284522,8
1572284525,8
1572284528,8
1572284531,8
1572284534,8
1572284537,8
1572284540,8
1572284543,8
1572284546,8
1572284549,8
1572284552,8
1572284555,8
1572284558,8
1572284561,8
1572284564,8
1572284567,8
1572284570,8
1572284573,8
1572284576,8
1572284579,8
1572284582,8
1572284585,8
1572284588,8
1572284591,8
1572284594,8
1572284597,8
1572284600,8
1572284603,8
1572284606,8
1572284609,8
1572284612,8
1572284615,8
1572284618,8
1572284621,8
1572284624,8
1572284627,8
1572284630,8
1572284633,8
1572284636,8
1572284639,8
1572284642,8
1572284645,8
1572284648,8
1572284651,8
1572284654,8
1572284657,8
1572284660,8
1572284663,8
1572284666,8
1572284669,8
1572284672,8
1572284675,8
1572284678,8
1572284681,8
1572284684,8
1572284687,8
1572284690,8
1572284693,8
1572284696,8
1572284699,8
1572284702,8
1572284705,8
1572284708,8
1572284711,8
1572284714,8
1572284717,8
1572284720,8
1572284723,8
1572284726,8
1572284729,8
1572284732,8
1572284735,8
1572284738,8
1572284741,8
1572284744,8
1572284747,8
1572284750,8
1572284753,8
1572284756,8
1572284759,8
1572284762,8
1572284765,8
1572284768,8
1572284771,8
1572284774,8
1572284777,8
1572284780,8
1572284783,8
1572284786,8
1572284789,8
1572284792,8
1572284795,8
1572284798,8
1572284801,8
1572284804,8
1572284807,8
1572284810,8
1572284813,8
1572284816,8
1572284819,8
1572284822,8
1572284825,8
1572284828,8
1572284831,8
1572284834,8
1572284837,8
1572284840,8
1572284843,8
1572284846,8
1572284849,8
1572284852,8
1572284855,8
1572284858,8
1572284861,8
1572284864,8
1572284867,8
1572284870,8
1572284873,8
1572284876,8
1572284879,8
1572284882,8
1572284885,8
1572284888,8
1572284891,8
1572284894,8
1572284897,8
1572284900,8
1572284903,8
1572284906,8
1572284909,8
1572284912,8
1572284915,8
1572284918,8
1572284921,8
1572284924,8
1572284927,8
1572284930,8
1572284933,8
1572284936,8
1572284939,8
1572284942,8
1572284945,8
1572284948,8
1572284951,8
1572284954,8
1572284957,8
1572284960,8
1572284963,8
1572284966,8
1572284969,8
1572284972,8
1572284975,8
1572284978,8
1572284981,8
1572284984,8
1572284987,8
1572284990,8
1572284993,8
1572284996,8
1572284999,8
1572285002,8
1572285005,8
1572285008,8
1572285011,8
1572285014,8
1572285017,8
1572285020,8
1572285023,8
1572285026,8
1572285029,8
1572285032,8
1572285035,8
1572285038,8
1572285041,8
1572285044,8
1572285047,8
1572285050,8
1572285053,8
1572285056,8
1572285059,8
1572285062,8
1572285065,8
1572285068,8
1572285071,8
1572285074,8
1572285077,8
1572285080,8
1572285083,8
1572285086,8
1572285089,8
1572285092,8
1572285095,8
1572285098,8
1572285101,8
1572285104,8
1572285107,8
1572285110,8
1572285113,8
1572285116,8
1572285119,8
1572285122,8
1572285125,8
1572285128,8
1572285131,8
1572285134,8
1572285137,8
1572285140,8
1572285143,8
1572285146,8
1572285149,8
1572285152,8
1572285155,8
1572285158,8
1572285161,8
1572285164,8
1572285167,8
1572285170,8
1572285173,8
1572285176,8
1572285179,8
1572285182,8
1572285185,8
1572285188,8
1572285191,8
1572285194,8
1572285197,8
1572285200,8
1572285203,8
1572285206,8
1572285209,8
1572285212,8
1572285215,8
1572285218,8
1572285221,8
1572285224,8
1572285227,8
1572285230,8
1572285233,8
1572285236,8
1572285239,8
1572285242,8
1572285245,8
1572285248,8
1572285251,8
1572285254,8
1572285257,8
1572285260,8
1572285263,8
1572285266,8
1572285269,8
1572285272,8
1572285275,8
1572285278,8
1572285281,8
1572285284,8
1572285287,8
1572285290,8
1572285293,8
1572285296,8
1572285299,8
1572285302,8
1572285305,8
1572285308,8
1572285311,8
1572285314,8
1572285317,8
1572285320,8
1572285323,8
1572285326,8
1572285329,8
1572285332,8
1572285335,8
1572285338,8
1572285341,8
1572285344,8
1572285347,8
1572285350,8
1572285353,8
1572285356,8
1572285359,8
1572285362,8
1572285365,8
1572285368,8
1572285371,8
1572285374,8
1572285377,8
1572285380,8
1572285383,8
1572285386,8
1572285389,8
1572285392,8
1572285395,8
1572285398,8
1572285401,8
1572285404,8
1572285407,8
1572285410,8
1572285413,8
1572285416,8
1572285419,8
1572285422,8
1572285425,8
1572285428,8
1572285431,8
1572285434,8
1572285437,8
1572285440,8
1572285443,8
1572285446,8
1572285449,8
1572285452,8
1572285455,8
1572285458,8
1572285461,8
1572285464,8
1572285467,8
1572285470,8
1572285473,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293136,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293137,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293138,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293139,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293140,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293141,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
1572293142,8
