t,value
1572282482,50
1572282485,50
1572282488,51
1572282491,51
1572282494,50
1572282497,50
1572282500,50
1572282503,50
1572282506,51
1572282509,51
1572282512,51
1572282515,50
1572282518,50
1572282521,50
1572282524,50
1572282527,51
1572282530,51
1572282533,51
1572282536,52
1572282539,52
1572282542,52
1572282545,51
1572282548,51
1572282551,51
1572282554,52
1572282557,52
1572282560,52
1572282563,52
1572282566,52
1572282569,52
1572282572,52
1572282575,52
1572282578,52
1572282581,52
1572282584,52
1572282587,52
1572282590,52
1572282593,52
1572282596,52
1572282599,52
1572282602,52
1572282605,52
1572282608,52
1572282611,52
1572282614,52
1572282617,50
1572282620,50
1572282623,50
1572282626,51
1572282629,51
1572282632,51
1572282635,50
1572282638,50
1572282641,50
1572282644,51
1572282647,53
1572282650,53
1572282653,53
1572282656,53
1572282659,53
1572282662,53
1572282665,53
1572282668,53
1572282671,53
1572282674,53
1572282677,53
1572282680,53
1572282683,53
1572282686,53
1572282689,53
1572282692,53
1572282695,53
1572282698,52
1572282701,53
1572282704,52
1572282707,52
1572282710,52
1572282713,52
1572282716,51
1572282719,51
1572282722,51
1572282725,50
1572282728,51
1572282731,52
1572282734,52
1572282737,52
1572282740,52
1572282743,52
1572282746,52
1572282749,52
1572282752,51
1572282755,52
1572282758,52
1572282761,51
1572282764,51
1572282767,51
1572282770,51
1572282773,51
1572282776,50
1572282779,52
1572282782,52
1572282785,55
1572282788,55
1572282791,53
1572282794,52
1572282797,52
1572282800,51
1572282803,51
1572282806,51
1572282809,51
1572282812,51
1572282815,52
1572282818,52
1572282821,51
1572282824,50
1572282827,51
1572282830,51
1572282833,51
1572282836,50
1572282839,50
1572282842,50
1572282845,50
1572282848,53
1572282851,53
1572282854,52
1572282857,51
1572282860,51
1572282863,50
1572282866,51
1572282869,51
1572282872,51
1572282875,50
1572282878,50
1572282881,50
1572282884,50
1572282887,51
1572282890,51
1572282893,51
1572282896,50
1572282899,50
1572282902,50
1572282905,50
1572282908,51
1572282911,51
1572282914,51
1572282917,50
1572282920,50
1572282923,50
1572282926,51
1572282929,51
1572282932,51
1572282935,50
1572282938,50
1572282941,50
1572282944,50
1572282947,51
1572282950,51
1572282953,51
1572282956,50
1572282959,50
1572282962,50
1572282965,50
1572282968,51
1572282971,51
1572282974,51
1572282977,50
1572282980,50
1572282983,50
1572282986,51
1572282989,51
1572282992,51
1572282995,50
1572282998,50
1572283001,50
1572283004,50
1572283007,51
1572283010,51
1572283013,51
1572283016,50
1572283019,50
1572283022,50
1572283025,50
1572283028,51
1572283031,51
1572283034,51
1572283037,50
1572283040,50
1572283043,50
1572283046,51
1572283049,51
1572283052,51
1572283055,50
1572283058,50
1572283061,50
1572283064,50
1572283067,51
1572283070,51
1572283073,51
